# id	rating	judges
# INTERNATIONAL scale, one local judge. NOT the same scale as
# difficulty.tsv; see export_enriched.py before merging them.
3e03bbbe75a6	5.00	1
3e074bdbb7fe	1.00	1
3e0bdac32b6a	8.00	1
3e0d2cfec4e5	8.00	1
3e13bf4d642e	0.00	1
3e15d0421da0	5.00	1
3e1cb8ce17c2	7.00	1
3e23b2379fa2	3.00	1
3e3cc6e916e2	7.00	1
3e3d9519cf9b	5.00	1
3e51e49f3dbb	5.00	1
3e67318ae707	5.00	1
3e696937c4de	7.00	1
3e916e50fdc5	3.00	1
3e9c7650ab01	2.00	1
3ea259d5b6e7	9.00	1
3ea4e23a3e64	9.00	1
3ea5fca8936e	7.00	1
3ea845fe0e8b	5.00	1
3eaa42a6b2a9	3.00	1
3eaa7fc4c42e	8.00	1
3eaad8def60f	4.00	1
3eb0db713401	2.00	1
3eb5c0efddce	10.00	1
3ebc24ba026e	2.00	1
3ebd1a0fafe2	9.00	1
3ebe8a85b92c	7.00	1
3ebf0708f462	5.00	1
3ec325f138bd	1.00	1
3ec32f7027be	9.00	1
3ecb9ec9da04	7.00	1
3ece7feb56bd	3.00	1
3edde1fadd3b	8.00	1
3ee1512642b1	2.00	1
3ee82867def6	7.00	1
3ee878db86de	9.00	1
3efbb714d8b3	1.00	1
3efcce286db5	3.00	1
3efd2172779e	0.00	1
3efe50f8ba11	7.00	1
3f0dbc5fe53d	4.00	1
3f1563fa5be2	1.00	1
3f15787f00fe	5.00	1
3f26c05c48ce	1.00	1
3f2b3471ffd0	3.00	1
3f331294c7e0	4.00	1
3f373689eb73	9.00	1
3f3b25384eec	2.00	1
3f3d72f3d6a5	5.00	1
3f3fe5eea2d8	9.00	1
3f4be3c6bc90	5.00	1
3f4f1b9da050	7.00	1
3f520d8262aa	4.00	1
3f5c5c52170f	2.00	1
3f61bd58630b	1.00	1
3f6992087ff4	3.00	1
3f751c8ad656	9.00	1
3f7f715cd8c3	10.00	1
3f8b53f9d1e7	4.00	1
3f9193306b39	7.00	1
3fa0fcfd2a94	2.00	1
3faac95b8549	7.00	1
3faced1b49a3	9.00	1
3fb770230379	7.00	1
3fb7721c43e8	6.00	1
3fcde78f9039	0.00	1
3fd4e7725dc3	5.00	1
3fe010e44abe	3.00	1
3fee3a859ec5	7.00	1
3ff3004a9b3e	6.00	1
40052012381f	7.00	1
4005a032e01d	9.00	1
400d9d01555b	7.00	1
4015789e9faa	7.00	1
401580939009	9.00	1
4015ce171f38	9.00	1
401606d95fae	3.00	1
401f1fae4931	8.00	1
40264fb773c0	5.00	1
40345445150d	9.00	1
4043e56c1c98	1.00	1
405a3d518434	5.00	1
405beb7002c8	2.00	1
4062bc37e0f5	6.00	1
4072ecccd4cc	5.00	1
407b11d6cd69	9.00	1
40831dab703b	5.00	1
40858aee2bcd	5.00	1
408b48ca4bde	8.00	1
408d7d49e7c9	0.00	1
40a15d9832b0	7.00	1
40a435c31f3f	3.00	1
40a7aab5bb7c	7.00	1
40ab3b3bbe94	0.00	1
40b56ebdb339	0.00	1
40bc2b9683c3	9.00	1
40be06fbe51b	5.00	1
40c3e9fe59fe	9.00	1
40cce0410d23	3.00	1
40d1727ff2e8	7.00	1
40d6ad695c07	4.00	1
40d922c1ea80	7.00	1
40e10ef5f7fb	7.00	1
40e875c7f05b	8.00	1
40fa2533293b	8.00	1
40fd150f0c4d	7.00	1
4105bd83d9f0	5.00	1
4108e81ab0d2	7.00	1
410c98b55350	7.00	1
410f6b8ec431	8.00	1
410fb6367059	4.00	1
41111ffde329	7.00	1
411255fea0d9	2.00	1
411ba39247f3	5.00	1
411bdc349392	2.00	1
4121d4cc1d1c	2.00	1
412a7d592cc5	3.00	1
413314da5077	4.00	1
41339f9f16f6	9.00	1
4135aec68681	10.00	1
413e84f8f9fe	3.00	1
41438067c709	2.00	1
4146b19a06b9	3.00	1
414a0687074e	0.00	1
414ef23e34be	5.00	1
415145d2bd47	4.00	1
4151c9d2543e	9.00	1
415bddee3488	4.00	1
415ff30b58d0	3.00	1
41600c2f7911	5.00	1
4165b59fbab0	9.00	1
41697479714a	2.00	1
4172cb3714e9	0.00	1
417fca8fc982	9.00	1
4185bf11760b	2.00	1
4187919dd855	2.00	1
418c611e5a17	5.00	1
418c7b0f9a69	5.00	1
41953578c195	9.00	1
419619c814a6	8.00	1
419a870e4aba	4.00	1
41a1c9ae71ce	9.00	1
41c9a4fbdeed	9.00	1
41d1fcf06026	9.00	1
41d894166ab5	9.00	1
41dbaf7b04a4	9.00	1
41dda0d07fe5	3.00	1
41ded40d9e17	7.00	1
41df6e0895d4	5.00	1
41e6c2f7e404	7.00	1
41e7d22438db	5.00	1
41ef53563bb0	7.00	1
41ef5d0b393a	7.00	1
420637a03b9b	2.00	1
4207be6ec78f	8.00	1
420cd5a747d4	7.00	1
420e2703321b	4.00	1
4212917a5aae	6.00	1
421bf7aac12b	4.00	1
4222f95e0291	9.00	1
422a4461abfa	2.00	1
423507ca620a	5.00	1
425318b46e73	5.00	1
42607c76f574	9.00	1
4261bd1f0fcc	7.00	1
42629e50f45b	9.00	1
426a550ae927	4.00	1
426cd00685df	2.00	1
42714ca40e1e	6.00	1
42714f9513ab	5.00	1
4283f37e8783	9.00	1
42848627870d	5.00	1
428950f803e9	0.00	1
4293b899f7f8	4.00	1
4293db00f55c	3.00	1
42a0314f55b3	3.00	1
42a47befeb3c	5.00	1
42a57208b1e1	7.00	1
42a7cfedbb60	3.00	1
42adb734b138	1.00	1
42b4eec41670	5.00	1
42c160daf1db	7.00	1
42c4055f4ed0	5.00	1
42cec2fe6133	3.00	1
42ceffa5afc4	7.00	1
42d19e6e1967	4.00	1
42dbda689cf3	4.00	1
42dbf3fa5b76	10.00	1
42e0e7dd2215	1.00	1
42ec438d8708	5.00	1
42f26aeb831b	8.00	1
42f4119392cd	3.00	1
42f6edae2789	9.00	1
42ffd5e32823	7.00	1
4304a88ff701	4.00	1
430c6aca2503	7.00	1
430e0183ce4a	7.00	1
43102f1f036c	5.00	1
4325ab7914b6	5.00	1
432c543bf874	6.00	1
432d08772469	10.00	1
432f3ae59bdf	2.00	1
4332d2282739	5.00	1
433a3e927b45	0.00	1
4344801be814	6.00	1
434509e047ff	5.00	1
434ce4be7762	9.00	1
434d199a9cf1	4.00	1
435015079241	5.00	1
435549984e96	7.00	1
4360cbe43c23	5.00	1
436f0b3821aa	0.00	1
438065d243b0	5.00	1
43824bcccaa9	9.00	1
438a0935a0ef	1.00	1
438e93e60960	5.00	1
43910af1da87	3.00	1
43943a4b9270	5.00	1
439d9fc88574	2.00	1
439f4fc447f7	1.00	1
43a1cb5d779d	5.00	1
43ae0da367c9	9.00	1
43b26da04521	3.00	1
43b7697ea37b	9.00	1
43d841e3d41c	8.00	1
43f432fc4ff5	9.00	1
440a5dddb06e	0.00	1
4412bd5ff8a5	3.00	1
4424bd7afedc	5.00	1
4427d18b47b1	7.00	1
4428c252be35	8.00	1
442b908e9990	0.00	1
442ec047162c	3.00	1
4430de9c1171	1.00	1
4435d5ce97d6	3.00	1
443ec86b0175	1.00	1
443f8652d115	6.00	1
4445bb6e8524	1.00	1
44497620df0f	9.00	1
4460e3e65255	8.00	1
4461c52656a7	7.00	1
4468374356dd	3.00	1
44684da1da2c	5.00	1
4469f9f656d4	3.00	1
4474f40ad434	5.00	1
449042067888	4.00	1
449668149d20	5.00	1
4497508215a1	5.00	1
449829d3a732	1.00	1
4498ac4e5971	0.00	1
44995c89b6ee	10.00	1
449ce24afc4d	7.00	1
44a3d27d4ff2	7.00	1
44ac2a1e582b	6.00	1
44b3cea18d37	7.00	1
44b8ebac3cbb	0.00	1
44c21e077212	7.00	1
44c928a288fb	7.00	1
44ca0bd7de5e	0.00	1
44cb2ce0babb	8.00	1
44d2f76d628c	8.00	1
44e594f69d6b	8.00	1
44ecb9f26c78	8.00	1
44f11edb8d72	9.00	1
44f8e23b2416	5.00	1
44fba4bbaa3a	4.00	1
452518ba5075	0.00	1
452873e6b99a	4.00	1
452c504760fe	5.00	1
45340993eb63	0.00	1
453794e9e1fe	9.00	1
45389f9444cc	3.00	1
453a392cb956	7.00	1
453fbd3f2e11	1.00	1
454880ee79dc	9.00	1
454abe6a8365	9.00	1
454e9c972607	5.00	1
455126465f88	0.00	1
4557c1c1e7d8	2.00	1
455a3b1b633d	5.00	1
45706e02f80c	0.00	1
4573a9efef89	5.00	1
45758e1936fc	7.00	1
45771dad4a04	9.00	1
45878ccc3643	7.00	1
45962eb57915	2.00	1
4596829150f2	7.00	1
459b6f4d2d44	10.00	1
459de28101da	3.00	1
45a9afdbe85e	3.00	1
45b58a9c7a68	5.00	1
45b6da077b77	8.00	1
45b80c0cb7c9	2.00	1
45be532a0aff	5.00	1
45be9f70a137	3.00	1
45c83567fd6c	7.00	1
45cc8962c3cc	5.00	1
45d2c7cb5703	7.00	1
45d3be7c0536	3.00	1
45d4cd08ed22	5.00	1
45d67a6e00f0	2.00	1
45e44892b795	8.00	1
45e48a582f34	9.00	1
45ed10de4988	5.00	1
460f23cfe26b	4.00	1
46163d07bcd8	4.00	1
461c108cc136	4.00	1
4620f57dea00	5.00	1
462e0e55c845	9.00	1
4630c0779deb	3.00	1
4642d6184961	8.00	1
4642dd2441f6	5.00	1
4652e0939f69	3.00	1
465d9b5d8e1a	2.00	1
466367d35ec2	7.00	1
467bb84f0185	9.00	1
468367b0caaf	9.00	1
468817ac3802	3.00	1
468ed5370955	5.00	1
469153d4a4d5	5.00	1
46921ab1b8a5	5.00	1
469857f5d18e	4.00	1
46a6c2c828e1	9.00	1
46a9a7cdbade	6.00	1
46b45c3d5af4	2.00	1
46b822444d9a	5.00	1
46c91d65de89	9.00	1
46cfb9a1d8a6	1.00	1
46dad9420df7	5.00	1
46e2aa947900	5.00	1
46e3462f4014	4.00	1
46e5a7555b5d	3.00	1
46fba0769531	5.00	1
46ff66b3778d	1.00	1
4703dd7d8185	9.00	1
47135254f64b	9.00	1
4715dfcae9e5	5.00	1
47192feee84f	7.00	1
471b2e2af445	3.00	1
47216e702437	9.00	1
47228ec71088	5.00	1
472331607bfa	2.00	1
472b92abc10e	9.00	1
472f15517255	8.00	1
47301181a293	5.00	1
4733ce648ff6	5.00	1
4734001cd14d	9.00	1
4736746f547b	8.00	1
4739461064cf	1.00	1
475071512da3	8.00	1
4765b3311576	7.00	1
47670cc4e96a	3.00	1
476a555f2629	9.00	1
476e031242b0	3.00	1
477a04cab02e	1.00	1
477dd2f3b39c	9.00	1
478453070aa6	7.00	1
479398c5db5e	8.00	1
479d93a86208	9.00	1
47a144d745c6	5.00	1
47acc4b7f173	5.00	1
47b28dbc51df	9.00	1
47b3b29f3b71	5.00	1
47c64549fc7e	6.00	1
47c87e7b72e7	8.00	1
47cb9dde5e4e	4.00	1
47d10a6b2780	2.00	1
47d5202645c4	3.00	1
47db60d0dc02	0.00	1
47e81ff7bff5	8.00	1
47f0fb901d49	1.00	1
4805b7fd03eb	4.00	1
48074e5be6ba	3.00	1
480cdce8c734	0.00	1
4813c73c0475	4.00	1
4814b395a730	3.00	1
482326e13588	5.00	1
4826b54e7198	7.00	1
482995454617	5.00	1
4829be27d76d	8.00	1
482eca62f48b	9.00	1
483056de0a62	8.00	1
483dd7239a0d	3.00	1
483e334da6b7	5.00	1
4845615a9752	9.00	1
4846e3346daf	5.00	1
4849ac4cd158	0.00	1
484a0eafb313	5.00	1
48526435bd73	7.00	1
4853a72d4dad	2.00	1
48573b71da14	4.00	1
4863c677ccec	2.00	1
4869e9d694eb	7.00	1
4872e7fe6ff3	2.00	1
48761108e580	5.00	1
48816b55dc49	9.00	1
48878be8268e	9.00	1
488d9acd1c96	4.00	1
488fc01f1d95	2.00	1
4890a43565a4	5.00	1
4890e140232a	7.00	1
489d53691e6a	8.00	1
48a21ec83f4e	7.00	1
48a665d5c5e6	5.00	1
48a7d023cb3c	3.00	1
48ab1a8044bc	0.00	1
48b5cb22a8eb	5.00	1
48bbf6fe9612	2.00	1
48c4703d5b6e	5.00	1
48c48066a229	2.00	1
48cc3b550bae	0.00	1
48cd58b8ebd4	5.00	1
48d417c94bdc	5.00	1
48d54e324a26	2.00	1
48df3a99053a	9.00	1
48e47e573b32	4.00	1
48e52c328058	5.00	1
48ea7329f80e	2.00	1
48eca9501699	9.00	1
48ef0c0d6865	4.00	1
48f91f1a368f	8.00	1
48fae2e974f8	8.00	1
48fc8cae943e	7.00	1
48fcb4133ed1	6.00	1
4905843d4f8f	5.00	1
4906ed7e3722	2.00	1
490ab22cf6f3	3.00	1
490c0dee8c15	4.00	1
4911e0b5e851	0.00	1
491569b5405f	7.00	1
492f428d49a3	3.00	1
4936545c2a1f	9.00	1
49375c47e818	2.00	1
493cf4f05dec	8.00	1
493e81fb8adf	9.00	1
493f1cefa69d	5.00	1
494ccf2a80b6	5.00	1
494fc853a7af	1.00	1
495db28a11a7	7.00	1
496a35888648	4.00	1
497878883279	5.00	1
497d95c127e1	9.00	1
497f9e0cb7f3	0.00	1
498cf4d5de98	8.00	1
49a25c92c604	9.00	1
49a94d00527e	8.00	1
49af31d467eb	6.00	1
49b038279913	6.00	1
49be2be047dc	3.00	1
49c836d2e86d	5.00	1
49d43949e75e	4.00	1
49dc59fcfc8a	6.00	1
49df6f954329	2.00	1
49e260c4f96f	7.00	1
49e3a7f6e2f1	3.00	1
49e5888e5e7d	7.00	1
49e97533c345	8.00	1
49ee89efce19	9.00	1
49f056383864	7.00	1
49f5b0b248dc	5.00	1
49f771ffe143	8.00	1
49faffa3321e	8.00	1
4a01cd0c31db	8.00	1
4a16cab764b4	9.00	1
4a185eeb0571	9.00	1
4a1ac1964e93	9.00	1
4a20098154a3	5.00	1
4a28e133f3b6	5.00	1
4a292a9ef11c	5.00	1
4a2a81ba8e7c	4.00	1
4a34be761ecc	8.00	1
4a384b0af294	5.00	1
4a3f3a989ed2	10.00	1
4a3f927e4f17	1.00	1
4a4625b30cfa	7.00	1
4a462699185c	1.00	1
4a47aed564f1	1.00	1
4a50ce1c5d6b	7.00	1
4a516d1786d4	9.00	1
4a593918ce03	5.00	1
4a595a11ce32	9.00	1
4a71926fec5e	5.00	1
4a80f5cc8a3d	3.00	1
4a8dd80da404	5.00	1
4a8ea0b29b18	3.00	1
4a97284308e6	8.00	1
4a99bf59e738	0.00	1
4a9a36faf516	8.00	1
4a9c670f6162	5.00	1
4a9d3393d3d1	10.00	1
4aa5aea37bfd	2.00	1
4ab78416edd5	5.00	1
4abe8b8db6eb	3.00	1
4ac0b4396686	5.00	1
4ad56c9f103b	1.00	1
4ad5963e9160	1.00	1
4ae20154a3be	7.00	1
4ae979082e3b	8.00	1
4af6bd398148	1.00	1
4afda0b5489d	2.00	1
4b00a29bd4f8	3.00	1
4b0e36a50606	2.00	1
4b1fa85b883b	7.00	1
4b201e4e99c9	3.00	1
4b21a049f40e	1.00	1
4b222e48cdd5	2.00	1
4b29631ff5c1	7.00	1
4b2ce6970822	9.00	1
4b2f008a7ecf	7.00	1
4b327cfa4426	1.00	1
4b3beb8953c8	2.00	1
4b3c620595dc	2.00	1
4b47111b33c4	3.00	1
4b477f45098e	9.00	1
4b4c6767efbd	7.00	1
4b515bdab3d8	2.00	1
4b527e60fada	2.00	1
4b579537a03b	3.00	1
4b61d163826c	0.00	1
4b66e41ef0bd	5.00	1
4b68a8503b75	4.00	1
4b6a056740ea	2.00	1
4b7832ef38c4	9.00	1
4b7905cbef27	2.00	1
4b836334295d	5.00	1
4b8846307418	8.00	1
4b91c3f39462	3.00	1
4b9a371fafb4	8.00	1
4ba63a699d06	3.00	1
4bafe4c39905	7.00	1
4bb5a5080eaa	4.00	1
4bb9f9a225af	0.00	1
4bbc1be82017	8.00	1
4bc1cbbe7fbc	1.00	1
4bdec9affe82	6.00	1
4be0f856963d	1.00	1
4be17300efe6	9.00	1
4be199be3223	5.00	1
4be8a3616bc2	7.00	1
4be939bee157	5.00	1
4befacf2b65f	4.00	1
4bf223eb4000	7.00	1
4bf8ac019e83	1.00	1
4bfc78451441	2.00	1
4c015d6a6257	7.00	1
4c0d4a990397	5.00	1
4c111583f955	3.00	1
4c1b6cef5425	5.00	1
4c21d05ca3d9	3.00	1
4c2612a6cc54	1.00	1
4c2cc6ad86fd	1.00	1
4c3e83d8a175	3.00	1
4c4dbe6adb74	5.00	1
4c501cce284b	8.00	1
4c563186b669	2.00	1
4c6487eaa53e	1.00	1
4c6ddc42f48e	2.00	1
4c84f16dc507	8.00	1
4c8cf8f7ab1e	5.00	1
4c8e508294b9	3.00	1
4c92db869f39	5.00	1
4c9af5459083	6.00	1
4c9dc8a0bd1c	5.00	1
4caa1c38a092	3.00	1
4cabfca2e470	2.00	1
4cb227343671	7.00	1
4cba2ee9430c	7.00	1
4cc1ff45fdc8	2.00	1
4cd20a324c8f	10.00	1
4cdb6ff66814	6.00	1
4ce5dca4cd39	7.00	1
4cec239006fe	8.00	1
4ced7c8ae496	5.00	1
4d09be0881f2	2.00	1
4d1a4137f84d	3.00	1
4d1b94867a5d	4.00	1
4d25289663b4	9.00	1
4d2aa768130b	8.00	1
4d2c31bcc02b	5.00	1
4d35af7f4015	8.00	1
4d3a560cb0dd	5.00	1
4d3e9ac8e6be	4.00	1
4d420707c14d	4.00	1
4d438e062b21	5.00	1
4d449a4a27c9	10.00	1
4d4a5dbb862b	6.00	1
4d4a8fc9f725	5.00	1
4d4a9b01e40f	0.00	1
4d4b1867c6df	0.00	1
4d4b56374bb8	5.00	1
4d4c7337eae6	7.00	1
4d51666dd578	9.00	1
4d521504434f	5.00	1
4d570589f423	8.00	1
4d57fae53d8b	2.00	1
4d59c54b176b	0.00	1
4d684bb800ba	9.00	1
4d690e0e6cd8	5.00	1
4d6b4b6b9c92	7.00	1
4d73096957fd	5.00	1
4d743f7df4fb	3.00	1
4d7704148cc3	2.00	1
4d88010df10b	3.00	1
4d888f4168a4	1.00	1
4d9051601b90	5.00	1
4d92722b98b2	0.00	1
4d9435aa425d	7.00	1
4d9ad29aa4f4	9.00	1
4d9d154a1e9e	1.00	1
4daab9727e35	8.00	1
4db42a2dc022	10.00	1
4dbe0ee76dbf	5.00	1
4dc6d20c3283	7.00	1
4deb4fbe2ed6	8.00	1
4df4b0bd9fc4	1.00	1
4dfa6bbb00bd	5.00	1
4dfb51e99c08	9.00	1
4dfc180a16f0	1.00	1
4dffd8107325	5.00	1
4e07319879f3	8.00	1
4e083a0873e6	6.00	1
4e135c3720cc	9.00	1
4e2df5838ff2	2.00	1
4e2f709a8471	0.00	1
4e34c067308a	6.00	1
4e40053f0e79	5.00	1
4e45699cdfe3	9.00	1
4e515b55eefa	8.00	1
4e5d023c367d	9.00	1
4e632c2a3fa0	8.00	1
4e65e3943cec	7.00	1
4e66e06ab22e	1.00	1
4e6d069b1e94	7.00	1
4e787064b07d	5.00	1
4e8951d4fd19	2.00	1
4e9a58bedf4d	8.00	1
4ea1a8512e03	5.00	1
4ea909e430e5	4.00	1
4eaee558aaba	5.00	1
4eb0a4f5e11e	7.00	1
4eb72e89587a	1.00	1
4eb821dfa73d	8.00	1
4ebc84b47cee	5.00	1
4ec2f4027a51	1.00	1
4ecb829f2f77	5.00	1
4ecce0da0f80	3.00	1
4ed26169af26	4.00	1
4ede9611fcee	10.00	1
4ee1c1731bdf	5.00	1
4ee5c64b4522	5.00	1
4ee79d272d68	0.00	1
4eece2ffe36f	4.00	1
4ef12ec7eda3	8.00	1
4efd4d0bc277	1.00	1
4efdf8e23569	2.00	1
4f09b38843f0	2.00	1
4f10112d0936	3.00	1
4f10ca8c4ab2	7.00	1
4f1e1d6edaf3	7.00	1
4f2bf462708c	9.00	1
4f2cef3c7d2b	7.00	1
4f2ec749a269	9.00	1
4f3095258102	1.00	1
4f45d81e1204	1.00	1
4f4a8f041676	1.00	1
4f4b24791c60	3.00	1
4f4c5e0c24b0	3.00	1
4f52ef8b4076	3.00	1
4f63278b0525	6.00	1
4f757447172e	8.00	1
4f8164a709ca	0.00	1
4f857b330a84	4.00	1
4f88ed4eb4ea	9.00	1
4f8d921f425b	3.00	1
4f9470a84a94	2.00	1
4f99e133a1c1	5.00	1
4f9d781ebbeb	1.00	1
4fa27169c4fb	9.00	1
4fc539ac980f	7.00	1
4fc95ab3354c	9.00	1
4fca88f91a41	9.00	1
4fcbd22c56e7	8.00	1
4fd6e2ef4e9a	7.00	1
4fd725997717	7.00	1
4fe3c44eca29	1.00	1
4feb8bf17251	4.00	1
4ff160c2ace4	3.00	1
50178d5d8393	4.00	1
501d0690a4ca	3.00	1
501ff5500ef4	6.00	1
502cb4a03023	1.00	1
5033e47c14c0	5.00	1
5034bc4858e7	0.00	1
503793d6c503	9.00	1
503805ee2f93	1.00	1
503847b4e6af	3.00	1
503f1388326c	1.00	1
504d058d01ee	8.00	1
504ddd03858e	9.00	1
5057c75cc5e7	5.00	1
5059f32f6c06	1.00	1
505bc5a2d376	2.00	1
50659a47ad99	9.00	1
506d13317be6	1.00	1
506e52bd3252	2.00	1
507c5544156e	4.00	1
50847c2fce6b	6.00	1
508e6a0068ed	5.00	1
5093f2e440f1	7.00	1
5095e53dd43b	9.00	1
509d62fa3307	6.00	1
509e63186943	1.00	1
50a78241feab	0.00	1
50aa03ab6ad6	1.00	1
50c36aa86433	5.00	1
50cfc9f8e5c3	1.00	1
50d0b31ba322	1.00	1
50d121784fe5	4.00	1
50d530c8f7cd	2.00	1
50d92fdb082e	1.00	1
50dfc5f57ec3	5.00	1
50e51823925d	4.00	1
50e77d83e84b	1.00	1
50eecadcec6e	9.00	1
50f30415b201	5.00	1
510cc95529ed	3.00	1
511260375546	5.00	1
51180bca7db6	2.00	1
511a89e0784e	7.00	1
5125dc603eca	4.00	1
512a25131ab6	5.00	1
512ebf35af7d	7.00	1
512f90eb0a71	7.00	1
5133d928bb55	7.00	1
51436c7eb26d	7.00	1
515c93651a26	1.00	1
516e113e5c3f	9.00	1
517db1d65a88	10.00	1
518bd6f348c0	1.00	1
519332f4ad8a	7.00	1
51933a980002	5.00	1
51a0d326a16c	3.00	1
51a4583450dc	4.00	1
51a739d9ae9d	7.00	1
51bb46d0dcc8	5.00	1
51bf706d7895	7.00	1
51c00a0bc161	2.00	1
51d30877396d	5.00	1
51d7c723142d	5.00	1
51e6deda4c97	9.00	1
51e9d27055f2	3.00	1
51ec9c9011ff	3.00	1
51f0e502d9ee	5.00	1
51f39800acfb	10.00	1
51f66c9b0c4f	2.00	1
521bce0d8c45	7.00	1
5221d6ff6f77	9.00	1
52300569c196	3.00	1
52359383abd3	0.00	1
524589949041	2.00	1
52483b7b9371	2.00	1
524daba2cea0	1.00	1
526ee325eac8	9.00	1
526f7d9fbb9d	9.00	1
52724e34f40d	4.00	1
527dddefce34	2.00	1
527f2b03d196	5.00	1
528d7881d65a	7.00	1
52927e5e000a	1.00	1
52af42662c19	4.00	1
52bc47fb20ef	4.00	1
52c30da4e108	8.00	1
52c68c963a3a	9.00	1
52c8b86a41d4	4.00	1
52c90d598a5c	8.00	1
52d06083aa28	3.00	1
52d6c6a60629	2.00	1
52dc3a4894e6	7.00	1
52e4a55cddc3	7.00	1
52e6e9de1dde	1.00	1
52f23930364e	2.00	1
52fac1a593f6	5.00	1
52fbf7f8f7b6	3.00	1
52fcb3c2ec47	0.00	1
53088ac4ab7b	1.00	1
531291a5f3f5	8.00	1
531372d2d3ba	7.00	1
5313b3937b4c	5.00	1
531f9a3b7187	9.00	1
532a6e61b38e	1.00	1
532d273c15e9	9.00	1
533101b517a6	8.00	1
5334d1ba4336	3.00	1
53368739b77c	2.00	1
5344c843df8a	7.00	1
534d83cf6202	7.00	1
534f307de548	2.00	1
53536d27f1fc	5.00	1
535721ab25c8	9.00	1
5361c0674156	9.00	1
5365c0d6f6b9	6.00	1
536ccde57b29	6.00	1
536de02af7b0	5.00	1
53712bda786f	3.00	1
53743ea00ea9	1.00	1
53834322c95c	3.00	1
538363e366cd	4.00	1
5389df6bfa7d	10.00	1
539e9027fa1d	4.00	1
539f429233a9	6.00	1
53af5021756b	7.00	1
53b4580c1613	7.00	1
53bc48f00f69	9.00	1
53bee7e21ef8	4.00	1
53c1ea321bef	2.00	1
53ccbe57632b	5.00	1
53d6af442f41	5.00	1
53e1390e929c	4.00	1
53e4cb6a026e	3.00	1
53e85e8f37ce	3.00	1
53f1506ed189	4.00	1
53f313738c06	8.00	1
53fe37afbaad	4.00	1
54042793ad38	9.00	1
5412f2cbf35e	2.00	1
541b248b3200	0.00	1
5421145a345e	3.00	1
5423513f2c0a	5.00	1
542a13d46c3a	2.00	1
5433543b2805	9.00	1
5435a8b44c25	1.00	1
543a3e6f2bc4	5.00	1
5440157d3de8	0.00	1
544440ed1c2a	10.00	1
5446b969c896	9.00	1
544aa4f708a6	7.00	1
544d4d69e575	6.00	1
54573fd33f6a	8.00	1
54690def48c7	1.00	1
54706f62e87d	4.00	1
5471d0078a9e	5.00	1
54772f4db112	9.00	1
5477b7dcebec	3.00	1
54847874ff3e	9.00	1
5488daed68f4	1.00	1
548937d3f6e7	4.00	1
5492ed80d896	5.00	1
5493e788ebd9	2.00	1
5493f7792377	9.00	1
54948c4a1b66	1.00	1
5495cf76a874	2.00	1
5496a3303215	6.00	1
549a3a70e170	2.00	1
54b145689fa4	5.00	1
54b2d367d8fd	7.00	1
54b3c21cb3b7	1.00	1
54bb9f105d77	7.00	1
54c158c614bb	5.00	1
54d3389dff2c	9.00	1
54d3817eb553	2.00	1
54dea00f3f73	8.00	1
54e502b8e107	7.00	1
54e58dffaf69	8.00	1
54f71ce0b3fa	7.00	1
54f79284d23f	7.00	1
54f9f5afa3a3	8.00	1
54fb2f8634d9	1.00	1
54fb69a2b8d3	2.00	1
54fc951077a6	5.00	1
54fd962c27fb	3.00	1
550429eb613d	9.00	1
55051b57fa78	3.00	1
5508c57ab365	9.00	1
55126bb60df2	5.00	1
5520fab6b7ca	0.00	1
552680814840	2.00	1
552eeba2dce9	3.00	1
553aef960abd	5.00	1
553bd392db22	8.00	1
554686b467a7	6.00	1
554af2e1b318	5.00	1
555124c0a549	8.00	1
5552014d9701	1.00	1
55529004f41a	5.00	1
5561779b6172	7.00	1
557c34fd8309	5.00	1
557eaf8f4760	7.00	1
55865763da2a	5.00	1
558e4f19bed0	4.00	1
558ed4e413cb	1.00	1
5592ef9729d5	0.00	1
559829da841d	7.00	1
5599322a40dc	5.00	1
55a47016c8e6	9.00	1
55a6dc949979	8.00	1
55ac124df170	3.00	1
55b02364b54c	9.00	1
55b0b2c33b86	7.00	1
55b3a2cdc984	7.00	1
55b5f066c0e6	9.00	1
55bb7eb87d76	1.00	1
55c62646f692	8.00	1
55cef675e381	7.00	1
55d94cc0b859	7.00	1
55dcd4fcd7ef	9.00	1
55de4d08fae7	7.00	1
55dfa1f709b2	5.00	1
55e0b5b5d7a1	6.00	1
55eb43f98756	8.00	1
55eb75c0bf1d	7.00	1
55ec79aedfea	8.00	1
55fb79cfa669	5.00	1
55ffb385cf7b	9.00	1
55ffdd45d656	1.00	1
56010e4a5c89	8.00	1
56059235ec99	1.00	1
560e96efa19c	2.00	1
560ff40959fa	3.00	1
561fefb278bf	2.00	1
56210cb845ac	5.00	1
56296959394b	0.00	1
563717d6ad3d	7.00	1
56382554f3ec	9.00	1
563e973bde65	5.00	1
564bd51ed4b8	2.00	1
564d87d1c3cd	2.00	1
565449712deb	7.00	1
566681f02185	0.00	1
56771c8cf44d	8.00	1
567808698b96	4.00	1
568197a57f56	1.00	1
5686532e35b8	1.00	1
56897c19c606	9.00	1
568f72c7d654	6.00	1
56977bc7c0b9	7.00	1
569ba37ebe5e	5.00	1
569f3210ecf7	8.00	1
56a107169121	7.00	1
56a239c2257a	2.00	1
56b08f7901d0	4.00	1
56c1452e2e51	5.00	1
